35167 16 OPTSTK 360ONE 1477578600 168000 PE 500 500 5 20001 44145 57985 360ONE26OCT1680PE
35168 16 OPTSTK ALKEM 1477578600 365000 CE 125 125 5 5001 135580 179460 ALKEM26OCT3650CE
35169 16 OPTSTK ALKEM 1477578600 365000 PE 125 125 5 5001 5 2005 ALKEM26OCT3650PE
35170 16 OPTSTK ABCAPITAL 1475159400 50500 CE 3100 3100 5 62001 5 2035 ABCAPITAL26SEP505CE
35171 16 OPTSTK ABCAPITAL 1475159400 50500 PE 3100 3100 5 62001 7645 12595 ABCAPITAL26SEP505PE
35172 9 OPTIDX NIFTYFPI 1479911400 127000 CE 1100 1100 5 8501 26085 34155 NIFTYFPI26NOV1270CE
35173 9 OPTIDX NIFTYFPI 1479911400 127000 PE 1100 1100 5 8501 5 2010 NIFTYFPI26NOV1270PE
35174 10 OPTSTK AMBER 1477578600 990000 CE 100 100 5 3001 370 11710 AMBER26OCT9900CE
35175 10 OPTSTK AMBER 1477578600 990000 PE 100 100 5 3001 191865 300775 AMBER26OCT9900PE
35176 16 OPTSTK AMBUJACEM 1477578600 55500 CE 1200 1200 5 60001 5 2025 AMBUJACEM26OCT555CE
35177 16 OPTSTK AMBUJACEM 1477578600 55500 PE 1200 1200 5 60001 12375 16695 AMBUJACEM26OCT555PE
35178 11 OPTIDX NIFTYNXT50 1479911400 6230000 CE 25 25 5 601 936480 1399770 NIFTYNXT5026NOV62300CE
35179 11 OPTIDX NIFTYNXT50 1479911400 6230000 PE 25 25 5 601 2130 19480 NIFTYNXT5026NOV62300PE
35180 11 OPTSTK ABB 1477578600 540000 CE 125 125 5 3751 164925 251715 ABB26OCT5400CE
35181 11 OPTSTK ABB 1477578600 540000 PE 125 125 5 3751 5 2365 ABB26OCT5400PE
35182 16 OPTSTK ADANIPORTS 1475159400 244000 CE 475 475 5 14251 5 2005 ADANIPORTS26SEP2440CE
35183 16 OPTSTK ADANIPORTS 1475159400 244000 PE 475 475 5 14251 62320 82310 ADANIPORTS26SEP2440PE
35184 16 OPTSTK APLAPOLLO 1475159400 270000 CE 350 350 5 10501 5 2060 APLAPOLLO26SEP2700CE
35185 16 OPTSTK APLAPOLLO 1475159400 270000 PE 350 350 5 10501 41475 64475 APLAPOLLO26SEP2700PE
35186 16 OPTSTK APLAPOLLO 1477578600 270000 CE 350 350 5 10501 5 2690 APLAPOLLO26OCT2700CE
35187 16 OPTSTK APLAPOLLO 1477578600 270000 PE 350 350 5 10501 41445 63295 APLAPOLLO26OCT2700PE
35188 16 OPTSTK ADANIPORTS 1475159400 88000 CE 475 475 5 14251 73030 93020 ADANIPORTS26SEP880CE
35189 16 OPTSTK ADANIPORTS 1475159400 88000 PE 475 475 5 14251 5 2005 ADANIPORTS26SEP880PE
35190 16 OPTSTK APLAPOLLO 1477578600 300000 CE 350 350 5 10501 5 2085 APLAPOLLO26OCT3000CE
35191 16 OPTSTK ADANIPORTS 1475159400 118000 CE 475 475 5 14251 43160 63150 ADANIPORTS26SEP1180CE
35192 16 OPTSTK APLAPOLLO 1477578600 300000 PE 350 350 5 10501 70000 93010 APLAPOLLO26OCT3000PE
35193 16 OPTSTK ADANIPORTS 1475159400 118000 PE 475 475 5 14251 5 2005 ADANIPORTS26SEP1180PE
35194 1 OPTIDX FINNIFTY 1475159400 3290000 CE 60 60 5 1801 5 2005 FINNIFTY26SEP32900CE
35195 1 OPTIDX FINNIFTY 1475159400 3290000 PE 60 60 5 1801 601120 766310 FINNIFTY26SEP32900PE
35196 16 OPTSTK APLAPOLLO 1479911400 276000 CE 350 350 5 10501 5 3320 APLAPOLLO26NOV2760CE
35197 16 OPTSTK APLAPOLLO 1479911400 276000 PE 350 350 5 10501 47140 68340 APLAPOLLO26NOV2760PE
35198 16 OPTSTK APOLLOHOSP 1477578600 610000 CE 125 125 5 2501 232245 296905 APOLLOHOSP26OCT6100CE
35199 16 OPTSTK APOLLOHOSP 1477578600 610000 PE 125 125 5 2501 5 2005 APOLLOHOSP26OCT6100PE
35200 16 OPTSTK ASHOKLEY 1477578600 22250 CE 5000 5000 1 150001 1 2072 ASHOKLEY26OCT222.5CE
35201 16 OPTSTK ASHOKLEY 1477578600 22250 PE 5000 5000 1 150001 3191 7191 ASHOKLEY26OCT222.5PE
